utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_08_262,Group_08,1,,,,,,,,,,,,,,,,,,,28.066204,0.1951265,28.188278,29.312687,31.846272,3.6579933,189.9865,191.3243,-4.369194,104.51897,0.28680947,0.4252558,0.15981838,0.28275537,0.40109336,0.24127498,2.9455817,0.9388952,2.8456042,1.4524326,0.1440068,0.48935112,23.768509,0.36520797,13.709947,0.6454238,14.761467,0.7756152,5.968477,1.4877601,0.04432248,1.483636,1.2778568,0.5880448,3.5668962,1.3582178,9.415594,0.83511347,27.656076,0.25477633,458.9986,0.41157398,1149.543,0.15420374,-78.613205,-1.126624,1547.7251,0.13911761,904.787,0.3523827,-90.51498,-0.8578276,2543.4336,0.1005673,812.8682,0.3652884,-91.54143,-0.8414129,-19.017181,-0.30315447,27.057655,0.21349433,0.005949564,4.010383,-0.014944881,-0.6812901,0.16631223,0.40925047,28.126026,0.16829522,14.514416,0.49385834,18.251865,0.58563495,7.989708,0.8647511,-13.100318,22.028114,-0.013498815,-0.007470809,0.110058546,6.756757,4.2253523,0.14,0.07118052,0.089999996,0.056213878,-41.326275
Group_08_263,Group_08,,,,,,,,,1,,,,,,,,,,,17.566801,0.20327502,13.821877,17.644676,20.62688,6.805004,123.04311,21.868227,74.90934,17.083542,0.170961,0.2742253,0.13594733,0.1545008,0.20701434,0.071067005,1.6658969,0.8741591,1.4481142,1.523226,0.12457561,0.46993417,17.73986,0.33461276,15.522523,0.3898905,11.514319,0.46953204,7.698439,0.7429347,0.12683918,0.8346384,1.2625225,0.5393853,-2.7627804,-1.0973264,0.94003636,2.7968743,23.61403,0.23161091,455.33798,0.20594256,1268.2874,0.12369919,-158.93208,-0.42791238,1505.4834,0.09700494,969.3832,0.19594845,-160.6473,-0.40639514,2661.1714,0.07404238,920.96564,0.330417,-162.39043,-0.38382256,-19.04663,-0.24901393,31.788813,0.19077817,-0.046891466,-0.4932267,-0.008411822,-1.0408361,0.151651,0.52067506,22.305298,0.22358651,13.483808,0.48036703,7.73626,0.6425587,5.5034466,1.2146338,-19.898956,30.35349,-0.055677705,-0.006348181,0.12311464,4.580153,4.8,0.03833333,0.012133517,0.13,0.082114905,-45.518894
Group_08_264,Group_08,,,,,,,,,1,,,,,,,,,,,26.563034,0.19700822,19.866287,30.549465,30.627789,10.761501,0,0,-1.3622243,0,0.29336366,0.2313264,0.2124081,0.3036878,0.3461517,0.13374361,2.3367317,0.86085016,0.84019107,1.3256594,0.43523946,0.41150826,11.986702,0.5128215,20.851673,0.16718875,19.23328,0.30501837,7.3605967,0.7633437,0.06919207,1.1125528,1.1498619,0.23510379,3.835588,1.6644442,29.130293,1.3546996,23.885986,0.03615847,390.11176,0.07663552,1451.3495,0.11896097,-173.46584,-0.35107952,1492.4003,0.04229754,1174.0372,0.07641979,-173.12836,-0.32382372,2540.0378,0.023844423,729.82776,0.10904148,-172.99199,-0.32540828,-25.779816,-0.07650671,36.49619,0.07561242,-0.07211967,-0.09176372,-0.015432631,-0.12744892,0.30724454,0.14427832,13.934081,0.20123276,22.61297,0.26914975,14.430717,0.10844306,3.0051801,0.5719066,-25.40062,35.7162,-0.10251849,-0.005185005,0.47367638,8.62069,3.846154,0.03,0.01,0.13666667,0.07586537,-33.50371
Group_08_265,Group_08,,,,,,,,,,,,,,,,,,,,15.345677,0.15832461,13.804302,14.770467,16.410744,2.6064415,330.02234,429.01056,59.314423,52.110634,0.13463482,0.5615949,0.10224636,0.11765614,0.1469549,0.044708535,1.4977102,1.3335544,0.76657915,0.96311414,0.1667562,0.73333555,19.247229,0.25610808,18.909037,0.24720806,14.570151,0.23448688,9.958347,0.3635406,0.06340406,0.2893567,2.2225647,0.79496425,-2.5405467,-2.1014671,6.5056934,2.32787,24.818018,0.22096656,629.01056,0.5151708,1485.2786,0.10444218,-170.03923,-0.35837045,1751.687,0.19133623,1238.7056,0.22590731,-172.13783,-0.3291953,2816.6072,0.1292323,957.4227,0.3087497,-172.1518,-0.3290447,-25.923773,-0.1969251,35.984688,0.18319403,-0.07014698,-0.33732125,-0.010882324,-0.39056388,0.101147115,0.7884212,20.46061,0.16790669,19.980112,0.16294868,14.7230015,0.21744803,8.416226,0.39108542,-27.432665,38.8124,-0.081023835,-0.008415194,0.18237463,1.1331445,3.7463977,0.034615386,0.009294651,0.21384615,0.163309,-41.503784
Group_08_266,Group_08,,,,,1,,,,,,,,,,,,,,,22.935839,0.3172628,14.737144,23.821205,30.453289,15.716145,334.52692,488.31174,99.55811,76.33547,0.1881117,0.32644007,0.12597229,0.18519902,0.24803653,0.12206425,2.3420064,1.9571806,1.702181,0.7620932,0.12104312,0.32934684,26.283602,0.28596464,20.371874,0.3539816,23.003403,0.3139861,3.8560271,1.6844057,0.14150228,1.4834166,1.757173,0.5780014,0.9994022,5.6293883,3.3669362,1.793457,27.668205,0.25126186,436.73523,0.32084727,1180.6252,0.15873075,-52.044937,-1.4479841,1593.197,0.13222016,1031.2769,0.37848738,-70.271996,-0.9269831,2501.9749,0.087638296,894.95135,0.38840827,-69.68945,-0.93985015,-24.008783,-0.2094667,30.743776,0.2085467,-0.015445446,-2.2722366,-0.019052409,-0.3792589,0.12660667,0.33091706,28.616816,0.19550498,21.291136,0.32860047,23.553759,0.30069926,3.9324238,1.7397485,-19.191893,26.710934,-0.041792903,-0.013786141,0.10488322,5.8823533,2.9850748,0.256,0.1865583,0.08,0.045669623,-44.519012
Group_08_267,Group_08,,,1,,,,,,,,,,,,,,,,,26.286726,0.3102595,15.934018,30.609898,32.83017,16.896152,361.09543,272.89206,164.3707,227.3653,0.18575016,0.3913619,0.11489041,0.16831362,0.2589429,0.14405249,2.5186267,1.6800267,1.6906927,1.0925616,0.114681885,0.4436796,29.24923,0.22020133,19.604122,0.3218451,12.250898,0.6434481,3.864118,1.9861835,0.07040411,1.8720312,1.3092666,0.53117096,4.2756796,1.1765394,8.613492,2.2490184,31.165663,0.23962578,494.8556,0.34109974,1301.5815,0.20501171,-62.295895,-1.2407068,1584.5168,0.17406282,1061.2563,0.2946651,-74.80115,-0.9023699,2743.4575,0.09386449,868.2947,0.37614465,-78.95198,-0.82348573,-24.074215,-0.20802279,35.534344,0.16141888,-0.028819904,-1.1284829,-0.017353175,-0.4339949,0.12240935,0.42929617,31.311815,0.19080184,20.152685,0.3302048,12.049774,0.64498276,3.0465307,2.7271402,-23.349669,34.21614,-0.05277029,-0.011586313,0.09357705,4.651163,3.254438,0.22272727,0.10686363,0.078888886,0.03842581,-42.76897
Group_08_268,Group_08,,,1,,,,,,,,,,,,,,,,,21.339462,0.35573086,13.911558,19.591661,31.595934,17.684376,235.33702,288.6361,163.17189,135.66943,0.18505257,0.34003785,0.13112628,0.17758381,0.22966969,0.098543406,2.742472,3.537345,1.4645295,1.2368789,0.1347512,0.5527606,21.327795,0.35526532,18.171288,0.37585008,18.588491,0.48852223,5.748668,1.2169722,0.102241054,1.2541206,1.5703068,0.51933473,0.584942,9.488621,2.305334,10.915879,20.777428,0.97860104,475.65643,0.39174637,1236.1349,0.16813582,-102.886185,-0.86448455,1643.3678,0.12643269,997.77106,0.38160583,-112.13318,-0.7050618,2597.1895,0.097080424,947.2167,0.42113313,-112.36815,-0.7007808,-22.515783,-0.21781477,30.87011,0.21489537,-0.031821925,-0.96119505,-0.014727981,-0.5571673,0.14054559,0.58754855,24.36803,0.27969763,19.536797,0.3134539,20.457323,0.50602716,4.842641,1.437499,-22.552357,32.701397,-0.063655525,-0.008889464,0.13007231,3.152174,3.3879783,0.15096773,0.13381147,0.13642858,0.17440131,-43.29201
Group_08_269,Group_08,,,1,,,,,,,,,,,,,,,,,22.833172,0.3135295,15.734195,21.266989,31.754486,16.02029,264.5816,161.50375,99.56321,47.555542,0.21413057,0.7490963,0.10622192,0.19287431,0.27936795,0.17314604,6.251794,6.7085075,2.4302075,1.3832814,0.17821133,1.5325993,24.821596,0.29990876,16.965096,0.38064528,13.862542,0.70513254,4.396508,1.5563071,0.10161623,1.2766005,1.6891496,0.76253486,0.23856983,25.279219,7.1749706,1.9559635,27.33685,0.24287559,428.35617,0.19529654,1253.9479,0.2555237,-109.58291,-0.81318164,1497.043,0.10584462,974.6893,0.46429342,-119.043365,-0.66894823,2560.452,0.07730214,803.7088,0.38995665,-120.60141,-0.6438002,-20.26203,-0.26514873,28.730467,0.2030188,-0.009478613,-3.6035726,-0.018220551,-0.440895,0.163223,0.84415406,28.292562,0.27653408,15.591942,0.4549925,12.958295,0.83690065,1.7130755,4.088785,-22.843052,31.47494,-0.051877536,-0.013999823,0.19407512,2.0512822,5.7894735,0.07363636,0.09993387,0.086,0.06483826,-39.829235
Group_08_270,Group_08,1,,,,,,,,,,,,,,,,,,,25.568172,0.2745961,16.621805,29.770529,31.563782,14.941977,470.76352,618.4129,119.8908,121.876884,0.19587539,0.52684844,0.10625484,0.15223786,0.29689506,0.19064021,2.7711344,1.5178721,1.8143566,1.0641546,0.13006297,0.549026,24.720646,0.36825097,17.461096,0.41624078,14.918244,0.5407906,4.3284955,2.0986192,0.07934032,1.5217286,1.4987615,0.75960284,4.2336073,0.8980044,4.8770137,3.6651318,28.775772,0.5052375,437.62198,0.23660514,1284.8007,0.17294084,-102.32296,-0.8975582,1527.2539,0.1234582,1035.3063,0.30406016,-112.36172,-0.7246596,2619.5745,0.07474095,938.2403,0.48558605,-114.266594,-0.6965702,-24.68628,-0.17577183,34.489704,0.14894298,-0.032553464,-1.1169088,-0.019115092,-0.43764353,0.15306772,0.49956626,29.55287,0.23246938,19.446562,0.29264435,17.44531,0.4890619,1.5854971,6.199829,-20.341389,31.281336,-0.0603977,-0.006621031,0.09610469,3.5714285,2.919708,0.175,0.14291605,0.17,0.13959125,-42.526085
Group_08_271,Group_08,,1,,,,,,,,,,,,,,,,,,15.525417,0.17043044,13.518215,14.901076,17.957294,4.4390793,100.58594,53.155457,109.53009,58.790974,0.14016852,0.57095885,0.09619968,0.100490645,0.1896003,0.09340063,0.66925186,0.28841212,2.3321147,1.9774929,0.10430763,0.4373713,23.343725,0.1629387,17.74046,0.40652058,16.28031,0.2293247,6.8607473,0.68110627,0.28831452,0.5676664,2.7488396,0.4319758,-1.332888,-2.7063713,19.41129,1.9250572,20.24578,0.29158708,404.04224,0.21738195,1422.7039,0.22429006,-140.41302,-0.55513364,1458.0316,0.084928095,1072.1909,0.2683853,-142.03679,-0.5202803,2509.2314,0.067603275,999.4538,0.26304394,-142.53076,-0.5129252,-23.5149,-0.23473962,35.559986,0.16153538,-0.040765345,-0.9379158,-0.010835987,-0.28545216,0.12731512,0.6754892,26.061052,0.19469921,12.512986,0.7726546,15.556296,0.23672314,6.1606245,1.1299735,-25.603117,35.4069,-0.06105282,-0.011306181,0.10115275,1.8518519,6.25,0.046666663,0.020548046,0.09333333,0.04109609,-45.858444
Group_08_272,Group_08,,,,,1,,,,,,,,,,,,,,,20.144478,0.2919052,14.684889,17.162603,27.558739,12.87385,140.63199,101.17323,142.13364,195.02797,0.22188371,0.47173378,0.12532125,0.2004566,0.30674106,0.1814198,3.4754965,2.5236993,2.1555064,1.3089913,0.12707727,0.43568903,23.525637,0.5038808,15.440566,0.6354661,13.494464,0.76668763,3.4913132,2.9392805,0.11247745,1.5944061,1.5725701,0.674469,-0.103684805,-48.086014,6.180782,2.9124374,26.261293,0.19672698,484.50906,0.38227955,1312.1318,0.17802058,-90.684044,-0.9394856,1545.8678,0.156442,1013.0408,0.24426606,-97.88892,-0.8090888,2657.2935,0.10496497,922.95734,0.4084102,-101.3659,-0.75132895,-20.396414,-0.32887247,30.540075,0.2199197,-0.030844182,-1.0317413,-0.008367505,-1.0594388,0.1418943,0.40084586,28.857918,0.22973037,14.5717535,0.66286284,15.80883,0.5740152,3.4177787,3.265586,-13.99911,24.536093,-0.042797245,-0.003397667,0.10363881,4.781705,3.1512606,0.18866666,0.15491359,0.098749995,0.09486009,-43.57185
Group_08_273,Group_08,1,,,,,,,,,,,,,,,,,,,26.805504,0.25865147,20.428446,28.563818,33.317204,12.888758,134.39278,110.0828,41.85172,127.39561,0.1920441,0.23596859,0.15519053,0.18960252,0.23257771,0.077387184,1.8217027,0.74640435,1.1055253,1.0087098,0.10463134,0.28566885,22.034122,0.44724983,18.213245,0.39230636,24.364347,0.4271257,5.133388,1.7060304,0.07950192,0.77989674,1.8658882,0.6014049,4.1856723,0.9720406,8.99851,1.1031609,26.526674,0.24955285,441.6778,0.47226706,1192.5378,0.13980481,-62.14589,-1.2479265,1572.8468,0.1347117,896.3503,0.36272573,-73.83601,-0.9343665,2601.3098,0.10980629,728.4225,0.36578837,-74.585,-0.916356,-24.182295,-0.21100636,33.521103,0.16740775,-0.047205586,-0.5791848,-0.014281269,-0.4865683,0.11012336,0.27353072,26.349743,0.22555658,19.728298,0.2808377,23.687216,0.40383375,6.885668,0.8903703,-13.88835,22.220057,-0.060443375,-0.008482446,0.09491643,9.090909,4.8192773,0.1425,0.06609652,0.056666665,0.03091206,-44.44634
Group_08_274,Group_08,,,,,1,,,,,,,,,,,,,,,21.90122,0.21826507,16.008348,23.324026,26.757547,10.749199,397.5937,365.35678,95.51621,59.31622,0.21871942,0.48580736,0.12972768,0.19291838,0.30150846,0.17178078,3.1542928,2.7100124,1.7861745,1.3209091,0.11454261,0.4670717,21.4894,0.57314545,16.803793,0.58579546,13.432411,0.63658005,2.3959262,4.181364,0.06147311,1.4990141,1.7142345,0.63198256,1.0416303,4.307952,7.506597,1.661479,27.938593,0.19348802,469.50415,0.41791296,1272.089,0.15250647,-92.23121,-0.97470367,1508.4786,0.15990382,1021.8766,0.26776206,-99.13507,-0.84062904,2623.4019,0.0874993,808.3171,0.38994935,-102.771866,-0.7786251,-19.811197,-0.35022557,30.197218,0.2612923,-0.029994303,-1.1372764,-0.008125418,-0.999125,0.12329758,0.4577738,27.083788,0.26394993,15.086627,0.64440846,14.98643,0.47923824,1.2767313,8.705692,-14.940615,24.743525,-0.04451661,-0.003684223,0.09984878,4.513064,3.6144578,0.152,0.076524496,0.12076923,0.10358657,-44.302647
Group_08_275,Group_08,1,1,,,,,,,,,,,,,,,,,,23.618685,0.27775037,15.701012,24.238312,29.633717,13.932705,279.1972,305.951,111.90116,86.08946,0.2522813,0.44619262,0.14294735,0.24161592,0.34681144,0.2038641,3.8258576,2.2249863,2.6375313,1.5957129,0.15268989,0.4484598,24.371353,0.447339,16.929886,0.47926933,18.62954,0.52558154,4.6589313,1.8993989,0.13742599,1.5438055,1.5986977,0.62393135,2.5074575,1.7852823,6.317076,2.4878397,25.804092,0.46997458,444.0825,0.39471513,1186.9553,0.19523413,-58.682777,-1.34548,1507.397,0.15097666,873.4451,0.3338035,-71.61355,-0.9906377,2591.3433,0.092439786,697.6884,0.43022788,-73.74358,-0.94434136,-21.079823,-0.27161768,29.731447,0.25580612,-0.025352463,-1.4392347,-0.013898912,-0.58608615,0.1629646,0.44151792,28.040152,0.28583685,16.263432,0.50509596,18.174585,0.56690747,4.8863297,1.8488401,-17.935545,25.792538,-0.05925654,-0.007135123,0.12114219,5.6532664,2.9150825,0.2521739,0.18745333,0.07272727,0.054119546,-41.310284
Group_08_276,Group_08,1,1,,,,,,,,,,,,,,,,,,23.94088,0.20598635,20.721127,22.993652,28.754944,8.033817,215.53642,126.95806,108.47938,103.61127,0.27833036,0.4132507,0.1653255,0.2712149,0.37223548,0.20690998,3.6966693,1.604277,2.7744384,1.5370425,0.15731168,0.42213646,23.173193,0.48743573,17.063011,0.5140496,17.53796,0.5682221,3.3905637,2.8839633,0.122667,1.5449678,1.5191902,0.5551341,2.4718235,1.3651503,5.7542233,1.0476506,26.129606,0.2447377,458.91818,0.45814836,1157.0267,0.15206574,-55.521538,-1.3959975,1525.6453,0.18133228,808.46075,0.297303,-66.884094,-1.0564395,2628.685,0.111176625,723.8591,0.78416175,-69.514824,-0.99605024,-20.18389,-0.30102658,29.077171,0.29493976,-0.027204406,-1.3652121,-0.014016658,-0.62094647,0.16730022,0.42044598,26.867481,0.30701342,15.953363,0.5641453,17.4595,0.62605894,3.4642158,2.8553407,-17.772366,26.180668,-0.05825132,-0.007257079,0.12853278,6.050956,2.9126215,0.25666666,0.1498147,0.06666666,0.05395471,-41.07662
Group_08_277,Group_08,,,,,1,,,,,,,,,,,,,,,20.645042,0.30605525,14.389889,18.428308,27.484646,13.094757,109.92798,82.86494,84.72042,51.639164,0.20309642,0.55028445,0.104101546,0.17129184,0.2832985,0.17919695,2.1538563,1.5918661,1.5072967,0.75132126,0.14485021,0.4261262,25.705145,0.3888149,20.662975,0.38455093,20.97622,0.48091397,9.026076,0.7232906,0.09199713,1.5298675,1.3342664,0.61456335,2.4466686,2.264232,6.9550676,2.3974495,27.409996,0.49159333,503.08484,0.50572544,1276.8401,0.15593833,-70.15514,-1.1295158,1631.7225,0.18717174,1071.0541,0.33577308,-81.54839,-0.87275976,2647.9883,0.13487294,786.5481,0.35339674,-81.24571,-0.87370884,-26.759865,-0.22487353,34.5261,0.228,-0.052809913,-0.6510047,-0.015473369,-0.32456928,0.16370614,0.3649408,29.719109,0.26660198,19.84617,0.4467382,22.66889,0.47965598,8.14632,0.8671865,-25.675106,35.60662,-0.07517787,-0.009444687,0.110870115,3.0769231,3.2258065,0.22,0.33585712,0.086,0.063749515,-40.01775
Group_08_278,Group_08,,,,,,,,,1,,,,,,,,,,,21.892096,0.28315327,15.489439,20.204834,28.362831,12.873392,199.72852,257.9222,231.98695,218.92336,0.20556793,0.41342407,0.11780701,0.19580798,0.2826312,0.16482419,3.324745,1.8701175,2.0542912,1.1109539,0.13139038,0.48492,26.455246,0.3230014,18.74903,0.41624704,16.609852,0.5011964,6.4651737,1.1625618,0.09412738,1.6245003,1.8042926,0.63483846,1.0573828,4.0404634,3.6322954,3.9960542,28.414948,0.44793642,424.6516,0.21565834,1204.3492,0.14092684,-68.921555,-1.196193,1546.2736,0.09453123,886.7024,0.37987557,-81.87965,-0.89794755,2650.8496,0.06590163,902.8923,0.44040206,-85.36185,-0.8327672,-22.402868,-0.22670992,31.774796,0.17776228,-0.010908437,-3.363778,-0.020718027,-0.4337537,0.1449158,0.41997835,29.52373,0.22398005,18.738832,0.3936525,17.587702,0.47122774,5.974206,1.2438735,-19.83291,28.881758,-0.045423664,-0.011893421,0.099339254,4.9226446,3.4042554,0.19916666,0.17281777,0.073913045,0.047433164,-43.32583
Group_08_279,Group_08,,,,,,,,,1,,,,,,,,,,,17.66859,0.25859886,14.691059,16.161654,19.202055,4.510996,138.06862,126.089714,50.445618,23.089798,0.18794066,0.36390656,0.13081829,0.18257044,0.22998005,0.09916176,2.542307,1.8058867,2.020341,1.4037443,0.12810192,0.5459849,25.745079,0.26056984,17.344866,0.42078704,17.603647,0.45239532,7.0546527,1.0838908,0.051601328,1.3737643,1.3996468,0.6794524,-2.1352422,-1.8035641,1.1312212,13.286422,26.165098,0.3629057,446.36926,0.26753742,1184.3502,0.13160743,-81.54597,-1.015812,1602.7136,0.09863887,835.5173,0.38309777,-93.57005,-0.78968096,2682.505,0.07887526,989.46545,0.36782467,-95.86156,-0.75430113,-21.534763,-0.21572092,29.849195,0.15534139,-0.007737871,-4.0660033,-0.019583197,-0.49757284,0.1406425,0.5572921,28.076183,0.21882714,17.98501,0.39774913,18.702377,0.45201966,6.0019746,1.1658099,-19.606735,29.429453,-0.03848825,-0.010378988,0.103772916,5.0691247,4.6620045,0.1385,0.12475075,0.065,0.045825757,-44.95641
Group_08_280,Group_08,,,,,,,,,1,,,,,,,,,,,19.694786,0.30209157,14.869809,16.483952,28.31368,13.4438715,157.34991,139.10786,71.486176,28.05257,0.21453746,0.51941556,0.1464176,0.19854148,0.2572464,0.1108288,2.4488206,2.043669,1.9651868,1.267156,0.16718185,1.1858828,27.718086,0.2716309,19.107527,0.3041253,15.622558,0.5926315,3.903647,1.8191237,0.082477815,1.212709,1.745223,0.7286104,0.023267021,195.37779,1.4966624,10.202867,26.746864,0.42601424,452.791,0.2694713,1195.7686,0.13902728,-52.5051,-1.4426425,1576.7644,0.102826975,963.92035,0.2595024,-67.94579,-0.99069524,2624.041,0.07030715,982.1275,0.3263737,-70.80675,-0.9241904,-23.841726,-0.16516112,32.925014,0.14868253,-0.02122939,-1.4712603,-0.020864382,-0.46124852,0.18709505,1.1655353,29.812096,0.20427592,18.769115,0.31804562,16.108503,0.63735616,3.3266134,2.2066016,-22.243519,31.930973,-0.048549183,-0.012557791,0.09587263,3.4749036,3.5573123,0.2211111,0.24451512,0.058333334,0.015723301,-40.651924
Group_08_281,Group_08,,1,,,,,,,,,,,,,,,,,,22.51829,0.19279923,20.255377,21.858217,26.983955,6.7285786,288.04953,236.47604,84.41176,80.225586,0.340701,0.5857822,0.17575897,0.2810513,0.4976803,0.32192135,4.990623,4.045824,3.7359042,2.7510736,0.20741844,0.6837589,27.624292,0.28201896,11.325465,0.8122509,17.594091,0.6816591,3.7977214,2.5514717,0.081477344,1.8190346,1.4271634,0.50264156,1.4020842,2.2090642,6.7895384,2.596333,26.658522,0.51794237,457.51236,0.341354,1214.3807,0.17337272,-43.72036,-1.6969931,1542.2267,0.1461638,866.2785,0.33165556,-55.10575,-1.2335249,2637.433,0.08406372,793.5384,0.4635916,-59.915367,-1.0920752,-18.322062,-0.31137782,28.019855,0.22680502,-0.016290128,-2.1469185,-0.014005276,-0.7374469,0.22260886,0.66101635,29.370014,0.23358442,11.310165,0.8304418,17.871817,0.70454866,3.409999,2.9567182,-18.863026,29.489246,-0.050192755,-0.005548963,0.14934194,4.42953,2.300406,0.34470588,0.50251275,0.084285714,0.07277306,-38.002323
Group_08_282,Group_08,,1,,,,,,,,,,,,,,,,,,23.892254,0.18379402,20.19628,24.465113,28.039953,7.8436737,118.47184,91.575615,61.659058,41.541515,0.4488139,0.39603624,0.2768685,0.46008816,0.5846478,0.30777928,4.997903,3.2627494,4.2810206,2.5274398,0.23976061,0.42558149,25.70502,0.35685256,6.3464746,1.6779313,11.370598,0.9887022,-3.5007095,-2.8517177,0.054857865,1.5888906,1.3977115,0.5558935,0.96381104,2.7359877,3.2085423,1.2301329,23.408504,0.26817337,466.48795,0.3436123,1161.8192,0.1383855,-52.376274,-1.5492038,1445.8617,0.17402522,832.03534,0.19132662,-58.85843,-1.3175095,2594.9133,0.09625572,560.3181,0.31145626,-66.0929,-1.1089967,-12.389159,-0.36309367,23.246326,0.212273,-0.015043287,-1.5101866,-0.008225104,-0.9319957,0.25583404,0.35835335,28.434425,0.26234502,5.666667,2.000747,8.955356,1.2993311,-5.9048634,-1.5629336,-11.730742,21.10736,-0.034544792,-0.004647682,0.18166372,6.557377,3.448276,0.2075,0.26854935,0.0625,0.017853571,-38.405804
